time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z
13.22,0.988065,-0.0853738,0.128214,0.0344406,-0.679041,-0.733292,0,0,1,0,0,1
13.23,0.988065,-0.0853738,0.128214,0.0347166,-0.668817,-0.742616,0,0,1,0,0,1
13.24,0.988065,-0.0853738,0.128214,0.0349722,-0.658209,-0.752023,0,0,1,0,0,1
13.25,0.988065,-0.0853738,0.128214,0.0352461,-0.647353,-0.761375,0,0,1,0,0,1
13.26,0.988065,-0.0853738,0.128214,0.0355843,-0.636824,-0.770188,0,0,1,0,0,1
13.27,0.988065,-0.0853738,0.128214,0.0359816,-0.627298,-0.777947,0,0,1,0,0,1
13.28,0.988065,-0.0853738,0.128214,0.036412,-0.618692,-0.784789,0,0,1,0,0,1
13.29,0.988065,-0.0853738,0.128214,0.0369244,-0.610208,-0.79138,0,0,1,0,0,1
13.3,0.988065,-0.0853738,0.128214,0.0374549,-0.60107,-0.798318,0,0,1,0,0,1
13.31,0.988065,-0.0853738,0.128214,0.0380424,-0.590586,-0.806078,0,0,1,0,0,1
13.32,0.988065,-0.0853738,0.128214,0.0386611,-0.579355,-0.814158,0,0,1,0,0,1
13.33,0.988065,-0.0853738,0.128214,0.0391944,-0.569383,-0.821137,0,0,1,0,0,1
13.34,0.988065,-0.0853738,0.128214,0.0397346,-0.560751,-0.82703,0,0,1,0,0,1
13.35,0.988065,-0.0853738,0.128214,0.0403196,-0.550955,-0.83356,0,0,1,0,0,1
13.36,0.988065,-0.0853738,0.128214,0.0408436,-0.541907,-0.839445,0,0,1,0,0,1
13.37,0.988065,-0.0853738,0.128214,0.0413507,-0.533042,-0.845078,0,0,1,0,0,1
13.38,0.988065,-0.0853738,0.128214,0.0418456,-0.523177,-0.851196,0,0,1,0,0,1
13.39,0.988065,-0.0853738,0.128214,0.0422544,-0.512745,-0.8575,0,0,1,0,0,1
13.4,0.988065,-0.0853738,0.128214,0.042668,-0.502235,-0.863678,0,0,1,0,0,1
13.41,0.988065,-0.0853738,0.128214,0.0430092,-0.491991,-0.869537,0,0,1,0,0,1
13.42,0.988065,-0.0853738,0.128214,0.0432901,-0.48278,-0.874671,0,0,1,0,0,1
13.43,0.988065,-0.0853738,0.128214,0.043566,-0.475867,-0.878438,0,0,1,0,0,1
13.44,0.988065,-0.0853738,0.128214,0.04386,-0.469206,-0.881999,0,0,1,0,0,1
13.45,0.988065,-0.0853738,0.128214,0.0441763,-0.462333,-0.885605,0,0,1,0,0,1
13.46,0.988065,-0.0853738,0.128214,0.0444221,-0.455977,-0.888882,0,0,1,0,0,1
13.47,0.988065,-0.0853738,0.128214,0.0447215,-0.449816,-0.892001,0,0,1,0,0,1
13.48,0.988065,-0.0853738,0.128214,0.0449773,-0.443393,-0.895198,0,0,1,0,0,1
13.49,0.988065,-0.0853738,0.128214,0.0451942,-0.438193,-0.897744,0,0,1,0,0,1
13.5,0.988065,-0.0853738,0.128214,0.0453654,-0.432766,-0.900364,0,0,1,0,0,1
13.51,0.988065,-0.0853738,0.128214,0.0454678,-0.426271,-0.903452,0,0,1,0,0,1
13.52,0.988065,-0.0853738,0.128214,0.0455724,-0.418006,-0.9073,0,0,1,0,0,1
13.53,0.988065,-0.0853738,0.128214,0.0456578,-0.40968,-0.911086,0,0,1,0,0,1
13.54,0.988065,-0.0853738,0.128214,0.0457725,-0.399982,-0.915379,0,0,1,0,0,1
13.55,0.988065,-0.0853738,0.128214,0.0458657,-0.391327,-0.919108,0,0,1,0,0,1
13.56,0.988065,-0.0853738,0.128214,0.0459136,-0.382198,-0.922939,0,0,1,0,0,1
13.57,0.988065,-0.0853738,0.128214,0.046011,-0.373221,-0.926601,0,0,1,0,0,1
13.58,0.988065,-0.0853738,0.128214,0.0460881,-0.36322,-0.930563,0,0,1,0,0,1
13.59,0.988065,-0.0853738,0.128214,0.046099,-0.352291,-0.934754,0,0,1,0,0,1
13.6,0.988065,-0.0853738,0.128214,0.0461288,-0.340681,-0.939047,0,0,1,0,0,1
13.61,0.988065,-0.0853738,0.128214,0.0462061,-0.32876,-0.943282,0,0,1,0,0,1
13.62,0.988065,-0.0853738,0.128214,0.0462557,-0.317592,-0.947099,0,0,1,0,0,1
13.63,0.988065,-0.0853738,0.128214,0.0462955,-0.306546,-0.950729,0,0,1,0,0,1
13.64,0.988065,-0.0853738,0.128214,0.0463272,-0.297383,-0.953634,0,0,1,0,0,1
13.65,0.988065,-0.0853738,0.128214,0.0463472,-0.286448,-0.956974,0,0,1,0,0,1
13.66,0.988065,-0.0853738,0.128214,0.0463388,-0.275425,-0.960205,0,0,1,0,0,1
13.67,0.988065,-0.0853738,0.128214,0.0463072,-0.264002,-0.96341,0,0,1,0,0,1
13.68,0.988065,-0.0853738,0.128214,0.0462699,-0.253953,-0.966109,0,0,1,0,0,1
13.69,0.988065,-0.0853738,0.128214,0.0462143,-0.244221,-0.968618,0,0,1,0,0,1
13.7,0.988065,-0.0853738,0.128214,0.0461586,-0.234379,-0.971049,0,0,1,0,0,1
13.71,0.988065,-0.0853738,0.128214,0.046092,-0.224705,-0.973336,0,0,1,0,0,1
13.72,0.988065,-0.0853738,0.128214,0.0460432,-0.213547,-0.975847,0,0,1,0,0,1
13.73,0.988065,-0.0853738,0.128214,0.0460063,-0.202027,-0.978299,0,0,1,0,0,1
13.74,0.988065,-0.0853738,0.128214,0.045932,-0.191754,-0.980368,0,0,1,0,0,1
13.75,0.988065,-0.0853738,0.128214,0.0458431,-0.180792,-0.982452,0,0,1,0,0,1
13.76,0.988065,-0.0853738,0.128214,0.0457786,-0.169474,-0.984471,0,0,1,0,0,1
13.77,0.988065,-0.0853738,0.128214,0.0457207,-0.159341,-0.986164,0,0,1,0,0,1
13.78,0.988065,-0.0853738,0.128214,0.0456682,-0.148068,-0.987922,0,0,1,0,0,1
13.79,0.988065,-0.0853738,0.128214,0.045622,-0.136531,-0.989585,0,0,1,0,0,1
13.8,0.988065,-0.0853738,0.128214,0.0455897,-0.124106,-0.991221,0,0,1,0,0,1
13.81,0.988065,-0.0853738,0.128214,0.0455552,-0.11149,-0.992721,0,0,1,0,0,1
13.82,0.988065,-0.0853738,0.128214,0.0455406,-0.0984836,-0.994096,0,0,1,0,0,1
13.83,0.988065,-0.0853738,0.128214,0.0455288,-0.0862775,-0.99523,0,0,1,0,0,1
13.84,0.988065,-0.0853738,0.128214,0.0455157,-0.0758225,-0.996082,0,0,1,0,0,1
13.85,0.988065,-0.0853738,0.128214,0.0455038,-0.0637191,-0.99693,0,0,1,0,0,1
13.86,0.988065,-0.0853738,0.128214,0.0454938,-0.0522209,-0.997599,0,0,1,0,0,1
13.87,0.988065,-0.0853738,0.128214,0.0454834,-0.0411878,-0.998116,0,0,1,0,0,1
13.88,0.988065,-0.0853738,0.128214,0.045477,-0.0312166,-0.998478,0,0,1,0,0,1
13.89,0.988065,-0.0853738,0.128214,0.0454768,-0.0199295,-0.998767,0,0,1,0,0,1
13.9,0.988065,-0.0853738,0.128214,0.0454748,-0.00981258,-0.998917,0,0,1,0,0,1
13.91,0.988065,-0.0853738,0.128214,0.0454738,0.000848564,-0.998965,0,0,1,0,0,1
13.92,0.988065,-0.0853738,0.128214,0.045476,0.0111719,-0.998903,0,0,1,0,0,1
13.93,0.988065,-0.0853738,0.128214,0.0454811,0.0219457,-0.998724,0,0,1,0,0,1
13.94,0.988065,-0.0853738,0.128214,0.0454904,0.0321956,-0.998446,0,0,1,0,0,1
13.95,0.988065,-0.0853738,0.128214,0.0455006,0.0409676,-0.998124,0,0,1,0,0,1
13.96,0.988065,-0.0853738,0.128214,0.0455226,0.0505953,-0.997681,0,0,1,0,0,1
13.97,0.988065,-0.0853738,0.128214,0.0455551,0.0599003,-0.997164,0,0,1,0,0,1
13.98,0.988065,-0.0853738,0.128214,0.0455906,0.0686385,-0.996599,0,0,1,0,0,1
13.99,0.988065,-0.0853738,0.128214,0.0456387,0.0769459,-0.99599,0,0,1,0,0,1
14,0.988065,-0.0853738,0.128214,0.0456842,0.0842052,-0.995401,0,0,1,0,0,1
14.01,0.988065,-0.0853738,0.128214,0.0457331,0.0918406,-0.994723,0,0,1,0,0,1
14.02,0.988065,-0.0853738,0.128214,0.0457736,0.100462,-0.993887,0,0,1,0,0,1
14.03,0.988065,-0.0853738,0.128214,0.0458173,0.108606,-0.993028,0,0,1,0,0,1
14.04,0.988065,-0.0853738,0.128214,0.0458655,0.118647,-0.991877,0,0,1,0,0,1
14.05,0.988065,-0.0853738,0.128214,0.0459002,0.1297,-0.99049,0,0,1,0,0,1
14.06,0.988065,-0.0853738,0.128214,0.045925,0.140579,-0.989004,0,0,1,0,0,1
14.07,0.988065,-0.0853738,0.128214,0.0459357,0.151756,-0.98735,0,0,1,0,0,1
14.08,0.988065,-0.0853738,0.128214,0.045949,0.162825,-0.985584,0,0,1,0,0,1
14.09,0.988065,-0.0853738,0.128214,0.0459832,0.174284,-0.983621,0,0,1,0,0,1
14.1,0.988065,-0.0853738,0.128214,0.046028,0.185109,-0.981639,0,0,1,0,0,1
14.11,0.988065,-0.0853738,0.128214,0.0460872,0.196364,-0.979447,0,0,1,0,0,1
14.12,0.988065,-0.0853738,0.128214,0.0461729,0.205924,-0.977478,0,0,1,0,0,1
14.13,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0,0,1,0,0,1
14.13,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,6.26428e-07,-0.00973557,0.999953,0,0,1
14.14,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,4.722e-06,-0.01896,0.99982,0,0,1
14.15,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,1.46808e-05,-0.0275545,0.99962,0,0,1
14.16,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,2.37348e-05,-0.0353032,0.999377,0,0,1
14.17,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,3.95114e-05,-0.0434055,0.999058,0,0,1
14.18,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,5.32377e-05,-0.0516309,0.998666,0,0,1
14.19,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,7.04947e-05,-0.0608139,0.998149,0,0,1
14.2,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,8.77736e-05,-0.0686201,0.997643,0,0,1
14.21,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000100416,-0.0756289,0.997136,0,0,1
14.22,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000110479,-0.0829089,0.996557,0,0,1
14.23,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000120686,-0.0912825,0.995825,0,0,1
14.24,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000152132,-0.0989756,0.99509,0,0,1
14.25,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000196467,-0.106426,0.994321,0,0,1
14.26,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000256613,-0.112376,0.993666,0,0,1
14.27,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000303982,-0.116719,0.993165,0,0,1
14.28,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00034899,-0.12054,0.992708,0,0,1
14.29,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000403601,-0.12414,0.992265,0,0,1
14.3,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000453022,-0.12755,0.991832,0,0,1
14.31,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000504072,-0.133288,0.991077,0,0,1
14.32,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000554008,-0.139267,0.990255,0,0,1
14.33,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000610325,-0.145981,0.989287,0,0,1
14.34,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000673206,-0.151455,0.988464,0,0,1
14.35,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000721377,-0.156363,0.987699,0,0,1
14.36,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000782608,-0.162216,0.986755,0,0,1
14.37,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000872265,-0.167435,0.985883,0,0,1
14.38,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000948126,-0.172002,0.985096,0,0,1
14.39,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00099526,-0.177778,0.98407,0,0,1
14.4,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00104533,-0.185336,0.982675,0,0,1
14.41,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00111462,-0.193552,0.981089,0,0,1
14.42,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00113651,-0.202517,0.979278,0,0,1
14.43,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0011687,-0.212355,0.977192,0,0,1
14.44,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00118008,-0.221755,0.975102,0,0,1
14.45,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00118277,-0.231343,0.972872,0,0,1
14.46,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0011956,-0.241143,0.970489,0,0,1
14.47,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00117205,-0.249582,0.968353,0,0,1
14.48,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00117039,-0.257395,0.966306,0,0,1
14.49,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00111481,-0.26514,0.964209,0,0,1
14.5,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00110095,-0.27255,0.962141,0,0,1
14.51,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00107981,-0.278891,0.960322,0,0,1
14.52,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00105049,-0.285184,0.958472,0,0,1
14.53,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00101834,-0.292872,0.956151,0,0,1
14.54,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00102359,-0.299049,0.954237,0,0,1
14.55,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00100281,-0.305803,0.952094,0,0,1
14.56,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000962114,-0.311596,0.950214,0,0,1
14.57,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000906493,-0.317298,0.948326,0,0,1
14.58,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000846101,-0.323795,0.946127,0,0,1
14.59,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00076133,-0.330308,0.943873,0,0,1
14.6,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000627977,-0.336766,0.941588,0,0,1
14.61,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000497152,-0.343411,0.939185,0,0,1
14.62,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000364905,-0.351184,0.936306,0,0,1
14.63,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000228356,-0.35872,0.933445,0,0,1
14.64,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,8.75729e-05,-0.365553,0.93079,0,0,1
14.65,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-2.28141e-05,-0.373486,0.927636,0,0,1
14.66,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000140685,-0.382562,0.92393,0,0,1
14.67,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000220891,-0.391555,0.920155,0,0,1
14.68,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000312951,-0.400577,0.916263,0,0,1
14.69,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000341043,-0.410685,0.911777,0,0,1
14.7,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000337671,-0.419713,0.907657,0,0,1
14.71,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.00023892,-0.429258,0.903182,0,0,1
14.72,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,-0.000102696,-0.437839,0.899053,0,0,1
14.73,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,9.91613e-05,-0.446797,0.894635,0,0,1
14.74,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00027928,-0.456574,0.889685,0,0,1
14.75,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000362322,-0.465644,0.884972,0,0,1
14.76,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000494855,-0.475418,0.87976,0,0,1
14.77,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00058884,-0.483806,0.875175,0,0,1
14.78,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000737079,-0.49056,0.871407,0,0,1
14.79,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000796571,-0.497093,0.867697,0,0,1
14.8,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000868419,-0.504187,0.863594,0,0,1
14.81,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000945615,-0.509757,0.860318,0,0,1
14.82,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000941966,-0.514552,0.857459,0,0,1
14.83,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.000997746,-0.519501,0.85447,0,0,1
14.84,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00112253,-0.526726,0.850034,0,0,1
14.85,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00122913,-0.533639,0.845712,0,0,1
14.86,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00129278,-0.539644,0.841892,0,0,1
14.87,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0013105,-0.546385,0.837533,0,0,1
14.88,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0013328,-0.551215,0.834362,0,0,1
14.89,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00140588,-0.558319,0.829625,0,0,1
14.9,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0014466,-0.562654,0.826691,0,0,1
14.91,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00145184,-0.56704,0.823689,0,0,1
14.92,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.001521,-0.570733,0.821134,0,0,1
14.93,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00168671,-0.573256,0.819374,0,0,1
14.94,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00191844,-0.576332,0.817214,0,0,1
14.95,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00215324,-0.579201,0.815182,0,0,1
14.96,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00239231,-0.581902,0.813255,0,0,1
14.97,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00263709,-0.584395,0.811465,0,0,1
14.98,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00287203,-0.587261,0.809392,0,0,1
14.99,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00312442,-0.590322,0.807162,0,0,1
15,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00334499,-0.592555,0.805523,0,0,1
15.01,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00367235,-0.595121,0.803628,0,0,1
15.02,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00400508,-0.599228,0.800569,0,0,1
15.03,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.004449,-0.6051,0.796137,0,0,1
15.04,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00495693,-0.610869,0.791716,0,0,1
15.05,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00553972,-0.617368,0.786655,0,0,1
15.06,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00618339,-0.624054,0.781357,0,0,1
15.07,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00676889,-0.630267,0.776349,0,0,1
15.08,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00744214,-0.637093,0.770751,0,0,1
15.09,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00806126,-0.642717,0.766062,0,0,1
15.1,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00858674,-0.647749,0.761805,0,0,1
15.11,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00904818,-0.653451,0.756915,0,0,1
15.12,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.00955864,-0.660485,0.750778,0,0,1
15.13,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0100451,-0.665984,0.745898,0,0,1
15.14,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0104594,-0.673361,0.73924,0,0,1
15.15,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0109572,-0.679652,0.733452,0,0,1
15.16,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0113745,-0.686252,0.727275,0,0,1
15.17,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0117529,-0.693537,0.720325,0,0,1
15.18,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0121687,-0.701031,0.713027,0,0,1
15.19,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0126562,-0.707457,0.706643,0,0,1
15.2,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0133046,-0.712906,0.701134,0,0,1
15.21,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0137885,-0.717015,0.696922,0,0,1
15.22,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0144147,-0.721059,0.692724,0,0,1
15.23,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0149935,-0.725137,0.688441,0,0,1
15.24,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0156315,-0.729262,0.684056,0,0,1
15.25,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0163653,-0.733482,0.679512,0,0,1
15.26,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0170451,-0.738431,0.674114,0,0,1
15.27,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0177687,-0.743989,0.667956,0,0,1
15.28,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0184531,-0.749908,0.661285,0,0,1
15.29,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0191081,-0.755749,0.654583,0,0,1
15.3,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0196965,-0.761365,0.648024,0,0,1
15.31,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0203399,-0.767512,0.640712,0,0,1
15.32,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0210176,-0.771741,0.635589,0,0,1
15.33,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0215931,-0.773973,0.63285,0,0,1
15.34,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.022235,-0.776288,0.629986,0,0,1
15.35,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0231683,-0.780119,0.625201,0,0,1
15.36,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0240379,-0.783761,0.620597,0,0,1
15.37,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0249458,-0.788388,0.614672,0,0,1
15.38,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.025881,-0.792231,0.609672,0,0,1
15.39,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0270051,-0.795889,0.60484,0,0,1
15.4,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.028291,-0.799257,0.600322,0,0,1
15.41,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0297051,-0.80226,0.596235,0,0,1
15.42,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0312149,-0.804267,0.593448,0,0,1
15.43,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0326692,-0.806769,0.589963,0,0,1
15.44,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0338968,-0.809485,0.586161,0,0,1
15.45,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0351866,-0.812932,0.581294,0,0,1
15.46,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0363786,-0.817165,0.575255,0,0,1
15.47,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0374838,-0.8207,0.570129,0,0,1
15.48,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0384175,-0.823763,0.565631,0,0,1
15.49,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0393168,-0.826685,0.56129,0,0,1
15.5,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0401992,-0.830249,0.555941,0,0,1
15.51,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.041039,-0.833288,0.551314,0,0,1
15.52,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0418046,-0.836606,0.546208,0,0,1
15.53,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0425919,-0.84031,0.54043,0,0,1
15.54,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0433279,-0.84421,0.534259,0,0,1
15.55,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0439875,-0.847913,0.528307,0,0,1
15.56,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0445805,-0.852043,0.521569,0,0,1
15.57,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0450923,-0.855705,0.515495,0,0,1
15.58,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0455613,-0.858729,0.510401,0,0,1
15.59,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0460799,-0.862327,0.504251,0,0,1
15.6,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0465753,-0.866017,0.49784,0,0,1
15.61,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.0470468,-0.870257,0.490347,0,0,1
15.62,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.047662,-0.874675,0.482361,0,0,1
15.63,0.988065,-0.0853738,0.128214,0.0462604,0.215061,-0.975504,0.048265,-0.878844,0.474662,0,0,1
