time,q0_x,q0_y,q0_z
14.15,0.996834,0.0702634,-0.0372125,-0.0324798,-0.966459,-0.254758,0,0,1,0,0,1
14.16,0.996834,0.0702634,-0.0372125,-0.0333466,-0.96315,-0.266891,0,0,1,0,0,1
14.17,0.996834,0.0702634,-0.0372125,-0.034217,-0.96027,-0.276967,0,0,1,0,0,1
14.18,0.996834,0.0702634,-0.0372125,-0.035046,-0.957477,-0.286374,0,0,1,0,0,1
14.19,0.996834,0.0702634,-0.0372125,-0.0359332,-0.954899,-0.294749,0,0,1,0,0,1
14.2,0.996834,0.0702634,-0.0372125,-0.036908,-0.951931,-0.30408,0,0,1,0,0,1
14.21,0.996834,0.0702634,-0.0372125,-0.0378453,-0.949041,-0.312871,0,0,1,0,0,1
14.22,0.996834,0.0702634,-0.0372125,-0.0387428,-0.946052,-0.32169,0,0,1,0,0,1
14.23,0.996834,0.0702634,-0.0372125,-0.0395647,-0.942824,-0.330935,0,0,1,0,0,1
14.24,0.996834,0.0702634,-0.0372125,-0.0404147,-0.940355,-0.337785,0,0,1,0,0,1
14.25,0.996834,0.0702634,-0.0372125,-0.041458,-0.938097,-0.343883,0,0,1,0,0,1
14.26,0.996834,0.0702634,-0.0372125,-0.0425559,-0.935624,-0.350424,0,0,1,0,0,1
14.27,0.996834,0.0702634,-0.0372125,-0.0436488,-0.933171,-0.356772,0,0,1,0,0,1
14.28,0.996834,0.0702634,-0.0372125,-0.0445326,-0.930493,-0.363592,0,0,1,0,0,1
14.29,0.996834,0.0702634,-0.0372125,-0.0453537,-0.927731,-0.370484,0,0,1,0,0,1
14.3,0.996834,0.0702634,-0.0372125,-0.0463117,-0.925503,-0.375898,0,0,1,0,0,1
14.31,0.996834,0.0702634,-0.0372125,-0.0473528,-0.923505,-0.380653,0,0,1,0,0,1
14.32,0.996834,0.0702634,-0.0372125,-0.0483743,-0.921717,-0.384835,0,0,1,0,0,1
14.33,0.996834,0.0702634,-0.0372125,-0.0492348,-0.920152,-0.388453,0,0,1,0,0,1
14.34,0.996834,0.0702634,-0.0372125,-0.0501825,-0.919059,-0.390911,0,0,1,0,0,1
14.35,0.996834,0.0702634,-0.0372125,-0.0511269,-0.917972,-0.393335,0,0,1,0,0,1
14.36,0.996834,0.0702634,-0.0372125,-0.0521415,-0.916458,-0.396718,0,0,1,0,0,1
14.37,0.996834,0.0702634,-0.0372125,-0.0532755,-0.914448,-0.401181,0,0,1,0,0,1
14.38,0.996834,0.0702634,-0.0372125,-0.0545492,-0.911319,-0.408071,0,0,1,0,0,1
14.39,0.996834,0.0702634,-0.0372125,-0.0557937,-0.908411,-0.414338,0,0,1,0,0,1
14.4,0.996834,0.0702634,-0.0372125,-0.0569664,-0.904772,-0.422069,0,0,1,0,0,1
14.41,0.996834,0.0702634,-0.0372125,-0.0580838,-0.900991,-0.429931,0,0,1,0,0,1
14.42,0.996834,0.0702634,-0.0372125,-0.0592088,-0.896217,-0.439648,0,0,1,0,0,1
14.43,0.996834,0.0702634,-0.0372125,-0.0604145,-0.89132,-0.449332,0,0,1,0,0,1
14.44,0.996834,0.0702634,-0.0372125,-0.0614976,-0.886465,-0.458692,0,0,1,0,0,1
14.45,0.996834,0.0702634,-0.0372125,-0.0626731,-0.881962,-0.467135,0,0,1,0,0,1
14.46,0.996834,0.0702634,-0.0372125,-0.0637854,-0.876705,-0.47678,0,0,1,0,0,1
14.47,0.996834,0.0702634,-0.0372125,-0.0647683,-0.870242,-0.488349,0,0,1,0,0,1
14.48,0.996834,0.0702634,-0.0372125,-0.0657926,-0.863737,-0.499629,0,0,1,0,0,1
14.49,0.996834,0.0702634,-0.0372125,-0.0668031,-0.857309,-0.510449,0,0,1,0,0,1
14.5,0.996834,0.0702634,-0.0372125,-0.0677453,-0.851013,-0.520757,0,0,1,0,0,1
14.51,0.996834,0.0702634,-0.0372125,-0.0687166,-0.845161,-0.530076,0,0,1,0,0,1
14.52,0.996834,0.0702634,-0.0372125,-0.0695871,-0.838729,-0.540085,0,0,1,0,0,1
14.53,0.996834,0.0702634,-0.0372125,-0.0703818,-0.832198,-0.549993,0,0,1,0,0,1
14.54,0.996834,0.0702634,-0.0372125,-0.0713022,-0.82519,-0.560337,0,0,1,0,0,1
14.55,0.996834,0.0702634,-0.0372125,-0.0721914,-0.818473,-0.569992,0,0,1,0,0,1
14.56,0.996834,0.0702634,-0.0372125,-0.0731615,-0.811022,-0.580423,0,0,1,0,0,1
14.57,0.996834,0.0702634,-0.0372125,-0.0741444,-0.803921,-0.590096,0,0,1,0,0,1
14.58,0.996834,0.0702634,-0.0372125,-0.0751132,-0.796178,-0.600382,0,0,1,0,0,1
14.59,0.996834,0.0702634,-0.0372125,-0.0761749,-0.789,-0.609652,0,0,1,0,0,1
14.6,0.996834,0.0702634,-0.0372125,-0.0771911,-0.781203,-0.619486,0,0,1,0,0,1
14.61,0.996834,0.0702634,-0.0372125,-0.0781303,-0.774207,-0.628092,0,0,1,0,0,1
14.62,0.996834,0.0702634,-0.0372125,-0.0790244,-0.766409,-0.637474,0,0,1,0,0,1
14.63,0.996834,0.0702634,-0.0372125,-0.0799871,-0.758056,-0.647266,0,0,1,0,0,1
14.64,0.996834,0.0702634,-0.0372125,-0.0808215,-0.750138,-0.656324,0,0,1,0,0,1
14.65,0.996834,0.0702634,-0.0372125,-0.0817097,-0.741438,-0.666028,0,0,1,0,0,1
14.66,0.996834,0.0702634,-0.0372125,-0.0825793,-0.733285,-0.674888,0,0,1,0,0,1
14.67,0.996834,0.0702634,-0.0372125,-0.083419,-0.724374,-0.684342,0,0,1,0,0,1
14.68,0.996834,0.0702634,-0.0372125,-0.0842641,-0.716025,-0.69297,0,0,1,0,0,1
14.69,0.996834,0.0702634,-0.0372125,-0.0849172,-0.707036,-0.70206,0,0,1,0,0,1
14.7,0.996834,0.0702634,-0.0372125,-0.0854178,-0.696993,-0.711973,0,0,1,0,0,1
14.71,0.996834,0.0702634,-0.0372125,-0.0857857,-0.687002,-0.721574,0,0,1,0,0,1
14.72,0.996834,0.0702634,-0.0372125,-0.0860336,-0.676529,-0.731373,0,0,1,0,0,1
14.73,0.996834,0.0702634,-0.0372125,-0.0863471,-0.666494,-0.740493,0,0,1,0,0,1
14.74,0.996834,0.0702634,-0.0372125,-0.0865668,-0.655864,-0.749899,0,0,1,0,0,1
14.75,0.996834,0.0702634,-0.0372125,-0.0867508,-0.644343,-0.7598,0,0,1,0,0,1
14.76,0.996834,0.0702634,-0.0372125,-0.0869585,-0.632458,-0.769698,0,0,1,0,0,1
14.77,0.996834,0.0702634,-0.0372125,-0.0871436,-0.620657,-0.779225,0,0,1,0,0,1
14.78,0.996834,0.0702634,-0.0372125,-0.0871858,-0.60969,-0.787831,0,0,1,0,0,1
14.79,0.996834,0.0702634,-0.0372125,-0.0871838,-0.598583,-0.796303,0,0,1,0,0,1
14.8,0.996834,0.0702634,-0.0372125,-0.0870816,-0.587982,-0.804173,0,0,1,0,0,1
14.81,0.996834,0.0702634,-0.0372125,-0.0869809,-0.579868,-0.810054,0,0,1,0,0,1
14.82,0.996834,0.0702634,-0.0372125,-0.0869639,-0.57095,-0.816366,0,0,1,0,0,1
14.83,0.996834,0.0702634,-0.0372125,-0.0869001,-0.561654,-0.822796,0,0,1,0,0,1
14.84,0.996834,0.0702634,-0.0372125,-0.0868825,-0.553632,-0.828217,0,0,1,0,0,1
14.85,0.996834,0.0702634,-0.0372125,-0.0868821,-0.544123,-0.834495,0,0,1,0,0,1
14.86,0.996834,0.0702634,-0.0372125,-0.0869944,-0.534515,-0.840669,0,0,1,0,0,1
14.87,0.996834,0.0702634,-0.0372125,-0.087127,-0.525789,-0.846141,0,0,1,0,0,1
14.88,0.996834,0.0702634,-0.0372125,-0.0872398,-0.517145,-0.85144,0,0,1,0,0,1
14.89,0.996834,0.0702634,-0.0372125,-0.0873963,-0.508954,-0.856346,0,0,1,0,0,1
14.9,0.996834,0.0702634,-0.0372125,-0.0874797,-0.499999,-0.861596,0,0,1,0,0,1
14.91,0.996834,0.0702634,-0.0372125,-0.0875214,-0.491939,-0.866219,0,0,1,0,0,1
14.92,0.996834,0.0702634,-0.0372125,-0.0875278,-0.48399,-0.870685,0,0,1,0,0,1
14.93,0.996834,0.0702634,-0.0372125,-0.0874443,-0.475326,-0.875453,0,0,1,0,0,1
14.94,0.996834,0.0702634,-0.0372125,-0.0873629,-0.467792,-0.87951,0,0,1,0,0,1
14.95,0.996834,0.0702634,-0.0372125,-0.0872489,-0.459957,-0.883644,0,0,1,0,0,1
14.96,0.996834,0.0702634,-0.0372125,-0.0871721,-0.451423,-0.888042,0,0,1,0,0,1
14.97,0.996834,0.0702634,-0.0372125,-0.0871647,-0.443145,-0.892202,0,0,1,0,0,1
14.98,0.996834,0.0702634,-0.0372125,-0.0871787,-0.435044,-0.896179,0,0,1,0,0,1
14.99,0.996834,0.0702634,-0.0372125,-0.0872918,-0.425913,-0.900543,0,0,1,0,0,1
15,0.996834,0.0702634,-0.0372125,-0.0874169,-0.417453,-0.904484,0,0,1,0,0,1
15.01,0.996834,0.0702634,-0.0372125,-0.0875439,-0.40834,-0.908622,0,0,1,0,0,1
15.02,0.996834,0.0702634,-0.0372125,-0.0877031,-0.399681,-0.912449,0,0,1,0,0,1
15.03,0.996834,0.0702634,-0.0372125,-0.0878283,-0.392618,-0.915498,0,0,1,0,0,1
15.04,0.996834,0.0702634,-0.0372125,-0.0880174,-0.386278,-0.918173,0,0,1,0,0,1
15.05,0.996834,0.0702634,-0.0372125,-0.0881986,-0.378469,-0.921402,0,0,1,0,0,1
15.06,0.996834,0.0702634,-0.0372125,-0.0883801,-0.370211,-0.924734,0,0,1,0,0,1
15.07,0.996834,0.0702634,-0.0372125,-0.0885319,-0.360751,-0.928451,0,0,1,0,0,1
15.08,0.996834,0.0702634,-0.0372125,-0.0886447,-0.352216,-0.931711,0,0,1,0,0,1
15.09,0.996834,0.0702634,-0.0372125,-0.0887745,-0.345755,-0.934116,0,0,1,0,0,1
15.1,0.996834,0.0702634,-0.0372125,-0.0889148,-0.339744,-0.936306,0,0,1,0,0,1
15.11,0.996834,0.0702634,-0.0372125,-0.089046,-0.333018,-0.938707,0,0,1,0,0,1
15.12,0.996834,0.0702634,-0.0372125,-0.089133,-0.326633,-0.940939,0,0,1,0,0,1
15.13,0.996834,0.0702634,-0.0372125,-0.0891988,-0.318234,-0.943806,0,0,1,0,0,1
15.14,0.996834,0.0702634,-0.0372125,-0.0893021,-0.309925,-0.946558,0,0,1,0,0,1
15.15,0.996834,0.0702634,-0.0372125,-0.0894,-0.300097,-0.94971,0,0,1,0,0,1
15.16,0.996834,0.0702634,-0.0372125,-0.0894907,-0.290448,-0.952697,0,0,1,0,0,1
15.17,0.996834,0.0702634,-0.0372125,-0.0895807,-0.280166,-0.955763,0,0,1,0,0,1
15.18,0.996834,0.0702634,-0.0372125,-0.0896889,-0.271131,-0.958355,0,0,1,0,0,1
15.19,0.996834,0.0702634,-0.0372125,-0.0897477,-0.262809,-0.960665,0,0,1,0,0,1
15.2,0.996834,0.0702634,-0.0372125,-0.0897424,-0.255003,-0.962767,0,0,1,0,0,1
15.21,0.996834,0.0702634,-0.0372125,-0.0896981,-0.246406,-0.965007,0,0,1,0,0,1
15.22,0.996834,0.0702634,-0.0372125,-0.0896682,-0.23816,-0.967078,0,0,1,0,0,1
15.23,0.996834,0.0702634,-0.0372125,-0.0895763,-0.230052,-0.969047,0,0,1,0,0,1
15.24,0.996834,0.0702634,-0.0372125,-0.0895046,-0.221462,-0.971053,0,0,1,0,0,1
15.25,0.996834,0.0702634,-0.0372125,-0.0894075,-0.210177,-0.973567,0,0,1,0,0,1
15.26,0.996834,0.0702634,-0.0372125,-0.089275,-0.200608,-0.975595,0,0,1,0,0,1
15.27,0.996834,0.0702634,-0.0372125,-0.0891752,-0.19107,-0.977517,0,0,1,0,0,1
15.28,0.996834,0.0702634,-0.0372125,-0.0890842,-0.180735,-0.979489,0,0,1,0,0,1
15.29,0.996834,0.0702634,-0.0372125,-0.0889696,-0.170983,-0.981249,0,0,1,0,0,1
15.3,0.996834,0.0702634,-0.0372125,-0.0888558,-0.162091,-0.982767,0,0,1,0,0,1
15.31,0.996834,0.0702634,-0.0372125,-0.0887514,-0.153784,-0.984111,0,0,1,0,0,1
15.32,0.996834,0.0702634,-0.0372125,-0.0886563,-0.145358,-0.985399,0,0,1,0,0,1
15.33,0.996834,0.0702634,-0.0372125,-0.0885522,-0.137894,-0.986481,0,0,1,0,0,1
15.34,0.996834,0.0702634,-0.0372125,-0.0884594,-0.130386,-0.987509,0,0,1,0,0,1
15.35,0.996834,0.0702634,-0.0372125,-0.0883766,-0.122602,-0.988513,0,0,1,0,0,1
15.36,0.996834,0.0702634,-0.0372125,-0.088274,-0.115035,-0.989432,0,0,1,0,0,1
15.37,0.996834,0.0702634,-0.0372125,-0.0881792,-0.108001,-0.990232,0,0,1,0,0,1
15.38,0.996834,0.0702634,-0.0372125,-0.0880994,-0.102468,-0.990827,0,0,1,0,0,1
15.39,0.996834,0.0702634,-0.0372125,-0.0880121,-0.0972883,-0.991357,0,0,1,0,0,1
15.4,0.996834,0.0702634,-0.0372125,-0.0879157,-0.0932445,-0.991754,0,0,1,0,0,1
15.41,0.996834,0.0702634,-0.0372125,-0.0878247,-0.0899422,-0.992067,0,0,1,0,0,1
15.42,0.996834,0.0702634,-0.0372125,-0.0877387,-0.0880878,-0.992241,0,0,1,0,0,1
15.43,0.996834,0.0702634,-0.0372125,-0.0876623,-0.082571,-0.992722,0,0,1,0,0,1
15.44,0.996834,0.0702634,-0.0372125,-0.0875881,-0.0752538,-0.99331,0,0,1,0,0,1
15.45,0.996834,0.0702634,-0.0372125,-0.0875218,-0.0676086,-0.993866,0,0,1,0,0,1
15.46,0.996834,0.0702634,-0.0372125,-0.0874529,-0.0587453,-0.994435,0,0,1,0,0,1
15.47,0.996834,0.0702634,-0.0372125,-0.0873996,-0.0512044,-0.994856,0,0,1,0,0,1
15.48,0.996834,0.0702634,-0.0372125,-0.0873497,-0.0433958,-0.995232,0,0,1,0,0,1
15.49,0.996834,0.0702634,-0.0372125,-0.0873075,-0.0373285,-0.995482,0,0,1,0,0,1
15.5,0.996834,0.0702634,-0.0372125,-0.0872755,-0.0315816,-0.995683,0,0,1,0,0,1
15.51,0.996834,0.0702634,-0.0372125,-0.0872514,-0.0261586,-0.995843,0,0,1,0,0,1
15.52,0.996834,0.0702634,-0.0372125,-0.0872306,-0.0200786,-0.995986,0,0,1,0,0,1
15.53,0.996834,0.0702634,-0.0372125,-0.0872159,-0.0140396,-0.99609,0,0,1,0,0,1
15.54,0.996834,0.0702634,-0.0372125,-0.0872069,-0.006096,-0.996172,0,0,1,0,0,1
15.55,0.996834,0.0702634,-0.0372125,-0.0872055,0.00211305,-0.996188,0,0,1,0,0,1
15.56,0.996834,0.0702634,-0.0372125,-0.0872097,0.0119846,-0.996118,0,0,1,0,0,1
15.57,0.996834,0.0702634,-0.0372125,-0.0872206,0.0225015,-0.995935,0,0,1,0,0,1
15.58,0.996834,0.0702634,-0.0372125,-0.0872369,0.0328145,-0.995647,0,0,1,0,0,1
15.59,0.996834,0.0702634,-0.0372125,-0.0872623,0.0431378,-0.995251,0,0,1,0,0,1
15.6,0.996834,0.0702634,-0.0372125,-0.0872979,0.0537732,-0.99473,0,0,1,0,0,1
15.61,0.996834,0.0702634,-0.0372125,-0.087345,0.0637353,-0.994137,0,0,1,0,0,1
15.62,0.996834,0.0702634,-0.0372125,-0.0873984,0.0731617,-0.993483,0,0,1,0,0,1
15.63,0.996834,0.0702634,-0.0372125,-0.0874659,0.0823663,-0.992757,0,0,1,0,0,1
15.64,0.996834,0.0702634,-0.0372125,-0.0875417,0.0912603,-0.991972,0,0,1,0,0,1
15.65,0.996834,0.0702634,-0.0372125,-0.0876292,0.101335,-0.990986,0,0,1,0,0,1
15.66,0.996834,0.0702634,-0.0372125,-0.0877039,0.109658,-0.990092,0,0,1,0,0,1
15.67,0.996834,0.0702634,-0.0372125,-0.0877723,0.116022,-0.989361,0,0,1,0,0,1
15.68,0.996834,0.0702634,-0.0372125,-0.0878498,0.123413,-0.988459,0,0,1,0,0,1
15.69,0.996834,0.0702634,-0.0372125,-0.0879183,0.130022,-0.987606,0,0,1,0,0,1
15.7,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,0,0,1,0,0,1
15.7,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,1.05209e-07,-0.0104568,0.999945,0,0,1
15.71,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,3.16115e-07,-0.0214698,0.999769,0,0,1
15.72,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-6.15224e-07,-0.0336925,0.999432,0,0,1
15.73,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-3.01974e-06,-0.0457052,0.998955,0,0,1
15.74,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-7.39331e-06,-0.0587462,0.998273,0,0,1
15.75,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-1.71877e-05,-0.0701548,0.997536,0,0,1
15.76,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-2.72303e-05,-0.0797168,0.996818,0,0,1
15.77,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-3.7272e-05,-0.0893884,0.995997,0,0,1
15.78,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-4.84309e-05,-0.0966636,0.995317,0,0,1
15.79,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-6.62439e-05,-0.104501,0.994525,0,0,1
15.8,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-8.2917e-05,-0.110868,0.993835,0,0,1
15.81,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000107138,-0.118671,0.992934,0,0,1
15.82,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000131189,-0.127103,0.991889,0,0,1
15.83,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000152566,-0.135356,0.990797,0,0,1
15.84,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000171819,-0.143151,0.989701,0,0,1
15.85,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000166085,-0.149835,0.988711,0,0,1
15.86,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00018869,-0.15821,0.987405,0,0,1
15.87,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000241815,-0.166312,0.986073,0,0,1
15.88,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000308069,-0.173327,0.984864,0,0,1
15.89,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000399319,-0.183496,0.98302,0,0,1
15.9,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000495851,-0.192782,0.981242,0,0,1
15.91,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00058491,-0.202674,0.979246,0,0,1
15.92,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000696657,-0.210032,0.977694,0,0,1
15.93,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000809158,-0.218262,0.97589,0,0,1
15.94,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.000898297,-0.225852,0.974161,0,0,1
15.95,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00103738,-0.233959,0.972246,0,0,1
15.96,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00117479,-0.240529,0.970641,0,0,1
15.97,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00133066,-0.246516,0.969138,0,0,1
15.98,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00150417,-0.252654,0.967556,0,0,1
15.99,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00166544,-0.258311,0.96606,0,0,1
16,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00180302,-0.263261,0.964723,0,0,1
16.01,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00193239,-0.268832,0.963185,0,0,1
16.02,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00208554,-0.273571,0.96185,0,0,1
16.03,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00222101,-0.278564,0.960415,0,0,1
16.04,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00235178,-0.285096,0.958496,0,0,1
16.05,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00253898,-0.290464,0.956883,0,0,1
16.06,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00272588,-0.296272,0.9551,0,0,1
16.07,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0029466,-0.301695,0.9534,0,0,1
16.08,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0031148,-0.30884,0.951109,0,0,1
16.09,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00327475,-0.315409,0.94895,0,0,1
16.1,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00346475,-0.322125,0.946691,0,0,1
16.11,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00372254,-0.328803,0.944391,0,0,1
16.12,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00393531,-0.33447,0.942398,0,0,1
16.13,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00414753,-0.340464,0.940248,0,0,1
16.14,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00440731,-0.345795,0.9383,0,0,1
16.15,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00468559,-0.352787,0.935692,0,0,1
16.16,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00500631,-0.36022,0.932854,0,0,1
16.17,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00530579,-0.366021,0.930592,0,0,1
16.18,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00563078,-0.372408,0.928052,0,0,1
16.19,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00600907,-0.37882,0.925451,0,0,1
16.2,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00649247,-0.385606,0.922641,0,0,1
16.21,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00693452,-0.390435,0.920604,0,0,1
16.22,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00739963,-0.396746,0.917899,0,0,1
16.23,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0079149,-0.401749,0.915716,0,0,1
16.24,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00839846,-0.406442,0.913638,0,0,1
16.25,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00895458,-0.41048,0.911826,0,0,1
16.26,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00944472,-0.415367,0.909605,0,0,1
16.27,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.00996638,-0.419117,0.907877,0,0,1
16.28,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0105255,-0.422607,0.906252,0,0,1
16.29,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0109963,-0.427198,0.904091,0,0,1
16.3,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0114397,-0.431779,0.901907,0,0,1
16.31,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0118479,-0.435959,0.899889,0,0,1
16.32,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0122661,-0.439729,0.898047,0,0,1
16.33,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0126714,-0.44358,0.896145,0,0,1
16.34,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.013071,-0.448152,0.893862,0,0,1
16.35,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.013413,-0.452587,0.891619,0,0,1
16.36,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.013682,-0.458071,0.88881,0,0,1
16.37,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0139397,-0.463481,0.885997,0,0,1
16.38,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0142466,-0.469782,0.882668,0,0,1
16.39,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0146328,-0.475943,0.879354,0,0,1
16.4,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0150646,-0.482407,0.875818,0,0,1
16.41,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0154882,-0.487914,0.872755,0,0,1
16.42,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0159843,-0.494279,0.869157,0,0,1
16.43,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0163521,-0.50042,0.865629,0,0,1
16.44,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0167728,-0.507423,0.861534,0,0,1
16.45,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0171421,-0.513635,0.857838,0,0,1
16.46,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0175016,-0.519986,0.853995,0,0,1
16.47,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0178062,-0.526729,0.849847,0,0,1
16.48,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0180599,-0.534151,0.845196,0,0,1
16.49,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0182426,-0.540954,0.840854,0,0,1
16.5,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0185493,-0.546867,0.837014,0,0,1
16.51,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0187965,-0.55311,0.832896,0,0,1
16.52,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0191445,-0.55998,0.828285,0,0,1
16.53,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0194178,-0.566283,0.823982,0,0,1
16.54,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0196814,-0.57236,0.819766,0,0,1
16.55,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0200147,-0.578449,0.815473,0,0,1
16.56,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0203493,-0.584567,0.81109,0,0,1
16.57,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0205248,-0.589918,0.807202,0,0,1
16.58,0.996834,0.0702634,-0.0372125,-0.0879915,0.137006,-0.986654,-0.0205997,-0.594943,0.803504,0,0,1
