time,x,y,z,microwave_val
2.038,-0.183586,-0.882559,-0.440685,0.0403413
2.039,-0.18133,-0.882585,-0.441568,0.0303476
2.04,-0.185377,-0.881306,-0.442451,0.0203508
2.041,-0.183602,-0.881235,-0.443333,0.0103521
2.042,-0.183323,-0.880854,-0.444216,0.000352248
2.043,-0.186347,-0.879772,-0.445095,-0.0096476
2.044,-0.185098,-0.879587,-0.445973,-0.0196465
2.045,-0.187438,-0.878646,-0.446853,-0.0296434
2.046,-0.186725,-0.878351,-0.447731,-0.0396374
2.047,-0.190002,-0.877199,-0.448609,-0.0496274
2.048,-0.191824,-0.876355,-0.449486,-0.0596124
2.049,-0.188608,-0.876606,-0.450364,-0.0695915
2.05,-0.186813,-0.876541,-0.451241,-0.0795636
2.051,-0.189157,-0.875587,-0.452117,-0.0895277
2.052,-0.187773,-0.875437,-0.452995,-0.0994829
2.053,-0.185813,-0.875402,-0.453871,-0.109428
2.054,-0.186422,-0.874818,-0.454746,-0.119362
2.055,-0.186146,-0.874422,-0.45562,-0.129285
2.056,-0.185948,-0.874009,-0.456495,-0.139194
2.057,-0.186961,-0.873337,-0.457369,-0.14909
2.058,-0.184559,-0.873392,-0.458243,-0.15897
2.059,-0.180772,-0.873726,-0.459117,-0.168835
2.06,-0.178567,-0.873721,-0.459991,-0.178683
2.061,-0.178573,-0.873261,-0.460866,-0.188513
2.062,-0.179638,-0.872581,-0.461739,-0.198324
2.063,-0.178374,-0.872378,-0.462611,-0.208115
2.064,-0.177269,-0.872141,-0.463484,-0.217886
2.065,-0.179255,-0.871272,-0.464356,-0.227635
2.066,-0.179506,-0.870755,-0.465227,-0.23736
2.067,-0.180234,-0.870139,-0.466097,-0.247063
2.068,-0.179525,-0.86982,-0.466967,-0.25674
2.069,-0.179197,-0.869425,-0.46784,-0.266392
2.07,-0.177609,-0.869286,-0.468711,-0.276017
2.071,-0.176153,-0.869113,-0.46958,-0.285615
2.072,-0.174158,-0.869047,-0.47045,-0.295184
2.073,-0.172835,-0.86884,-0.471319,-0.304723
2.074,-0.17364,-0.868212,-0.472189,-0.314232
2.075,-0.17272,-0.867928,-0.47306,-0.32371
2.076,-0.173398,-0.867322,-0.473929,-0.333155
2.077,-0.171422,-0.867238,-0.474795,-0.342567
2.078,-0.170324,-0.86698,-0.475662,-0.351945
2.079,-0.167186,-0.867119,-0.476532,-0.361287
2.08,-0.164023,-0.867246,-0.477399,-0.370593
2.081,-0.159199,-0.867669,-0.478267,-0.379863
2.082,-0.157585,-0.867485,-0.479135,-0.389094
2.083,-0.158936,-0.86676,-0.480002,-0.398286
2.084,-0.153635,-0.867235,-0.48087,-0.407439
2.085,-0.156222,-0.866293,-0.481737,-0.416551
2.086,-0.156597,-0.865744,-0.482604,-0.425621
2.087,-0.154246,-0.865682,-0.483469,-0.434648
2.088,-0.151528,-0.865679,-0.484335,-0.443632
2.089,-0.151143,-0.865259,-0.485199,-0.452572
2.09,-0.155855,-0.863939,-0.486065,-0.461467
2.091,-0.156433,-0.863351,-0.48693,-0.470315
2.092,-0.157732,-0.862628,-0.487794,-0.479116
2.093,-0.156706,-0.862329,-0.488658,-0.48787
2.094,-0.157529,-0.86169,-0.48952,-0.496574
2.095,-0.159306,-0.860874,-0.490381,-0.505229
2.096,-0.157483,-0.860719,-0.491242,-0.513834
2.097,-0.160324,-0.859701,-0.492102,-0.522387
2.098,-0.158384,-0.859568,-0.492962,-0.530888
2.099,-0.158462,-0.859061,-0.493821,-0.539335
2.1,-0.161836,-0.857943,-0.494683,-0.547729
2.101,-0.16149,-0.857516,-0.495543,-0.556068
2.102,-0.163265,-0.856685,-0.4964,-0.564352
2.103,-0.167168,-0.855439,-0.497258,-0.572579
2.104,-0.163332,-0.855685,-0.498116,-0.580748
2.105,-0.162799,-0.85529,-0.498972,-0.58886
2.106,-0.1622,-0.854907,-0.499828,-0.596913
2.107,-0.163671,-0.854127,-0.500683,-0.604906
2.108,-0.168518,-0.852683,-0.501537,-0.612839
2.109,-0.16741,-0.852399,-0.50239,-0.62071
2.11,-0.169572,-0.851469,-0.503241,-0.628519
2.111,-0.168251,-0.851227,-0.504093,-0.636265
2.112,-0.167315,-0.850907,-0.504944,-0.643948
2.113,-0.167311,-0.850404,-0.505796,-0.651567
2.114,-0.169908,-0.849383,-0.506646,-0.65912
2.115,-0.171513,-0.848553,-0.507495,-0.666607
2.116,-0.173765,-0.847587,-0.508343,-0.674028
2.117,-0.173105,-0.847214,-0.509191,-0.681381
2.118,-0.172238,-0.846882,-0.510038,-0.688666
2.119,-0.173973,-0.846018,-0.510886,-0.695882
2.12,-0.168688,-0.846578,-0.511733,-0.703029
2.121,-0.16703,-0.846404,-0.512584,-0.710105
2.122,-0.16608,-0.846082,-0.513433,-0.717111
2.123,-0.164851,-0.845809,-0.514279,-0.724044
2.124,-0.159918,-0.846241,-0.515125,-0.730905
2.125,-0.157565,-0.846173,-0.515975,-0.737694
2.126,-0.158633,-0.845458,-0.516822,-0.744408
2.127,-0.157455,-0.845161,-0.517667,-0.751048
2.128,-0.156293,-0.844858,-0.518512,-0.757613
2.129,-0.159076,-0.843823,-0.519359,-0.764102
2.13,-0.161848,-0.842777,-0.520202,-0.770514
2.131,-0.159479,-0.842712,-0.521047,-0.77685
2.132,-0.159203,-0.842242,-0.52189,-0.783108
2.133,-0.162759,-0.841045,-0.522734,-0.789287
2.134,-0.164254,-0.840234,-0.523577,-0.795388
2.135,-0.163361,-0.839885,-0.524417,-0.801409
2.136,-0.160131,-0.839983,-0.525257,-0.80735
2.137,-0.162968,-0.838913,-0.526098,-0.813211
2.138,-0.16271,-0.838436,-0.526936,-0.818989
2.139,-0.159114,-0.8386,-0.527776,-0.824687
2.14,-0.159095,-0.838076,-0.528615,-0.830301
2.141,-0.160528,-0.837273,-0.529452,-0.835833
2.142,-0.158845,-0.837065,-0.530289,-0.841281
2.143,-0.157686,-0.836754,-0.531127,-0.846644
2.144,-0.159469,-0.835888,-0.531965,-0.851924
2.145,-0.159943,-0.835265,-0.532801,-0.857118
2.146,-0.159239,-0.834869,-0.533638,-0.862226
2.147,-0.157699,-0.834628,-0.534473,-0.867248
2.148,-0.154668,-0.834664,-0.53531,-0.872183
2.149,-0.157296,-0.833639,-0.536145,-0.877031
2.15,-0.157979,-0.832975,-0.53698,-0.881792
2.151,-0.157279,-0.832572,-0.537814,-0.886464
2.152,-0.15815,-0.831867,-0.538645,-0.891048
2.153,-0.158964,-0.831171,-0.539475,-0.895542
2.154,-0.163036,-0.829846,-0.540308,-0.899947
2.155,-0.16158,-0.829589,-0.541138,-0.904262
2.156,-0.163033,-0.828764,-0.541967,-0.908486
2.157,-0.162901,-0.828248,-0.542797,-0.91262
2.158,-0.161613,-0.827959,-0.543626,-0.916662
2.159,-0.160029,-0.827723,-0.544454,-0.920613
2.16,-0.163139,-0.826572,-0.545282,-0.924472
2.161,-0.161869,-0.826276,-0.546108,-0.928238
2.162,-0.164039,-0.8253,-0.546933,-0.931911
2.163,-0.16386,-0.824792,-0.547761,-0.935492
2.164,-0.164445,-0.824128,-0.548586,-0.938978
2.165,-0.167008,-0.823066,-0.549411,-0.942371
2.166,-0.165558,-0.82281,-0.550235,-0.94567
2.167,-0.168833,-0.821593,-0.551057,-0.948873
2.168,-0.171437,-0.820502,-0.551877,-0.951983
2.169,-0.172175,-0.819794,-0.552697,-0.954996
2.17,-0.175098,-0.818622,-0.553517,-0.957915
2.171,-0.175557,-0.81797,-0.554335,-0.960737
2.172,-0.179312,-0.816598,-0.555151,-0.963464
2.173,-0.178868,-0.816142,-0.555969,-0.966094
2.174,-0.178594,-0.815646,-0.556785,-0.968628
2.175,-0.180377,-0.814694,-0.5576,-0.971064
2.176,-0.180098,-0.814198,-0.558414,-0.973404
2.177,-0.1797,-0.813733,-0.559233,-0.975646
2.178,-0.180013,-0.813108,-0.560048,-0.977791
2.179,-0.18667,-0.811048,-0.560863,-0.979838
2.18,-0.188092,-0.810161,-0.561675,-0.981787
2.181,-0.193016,-0.80844,-0.562485,-0.983637
2.182,-0.193875,-0.807673,-0.563294,-0.98539
2.183,-0.194337,-0.806997,-0.5641,-0.987044
2.184,-0.193981,-0.806522,-0.564909,-0.988599
2.185,-0.193898,-0.805977,-0.565716,-0.990055
2.186,-0.193396,-0.805537,-0.566525,-0.991412
2.187,-0.193717,-0.804893,-0.567331,-0.99267
2.188,-0.193303,-0.804425,-0.568135,-0.993829
2.189,-0.19475,-0.803507,-0.568939,-0.994889
2.19,-0.194808,-0.802925,-0.569743,-0.995849
2.191,-0.192596,-0.802891,-0.570548,-0.996709
2.192,-0.196735,-0.801315,-0.57135,-0.99747
2.193,-0.195849,-0.800961,-0.572151,-0.998131
2.194,-0.200277,-0.799295,-0.572953,-0.998692
2.195,-0.198819,-0.799087,-0.573753,-0.999154
2.196,-0.199291,-0.798402,-0.574557,-0.999515
2.197,-0.200343,-0.797565,-0.575356,-0.999776
2.198,-0.200703,-0.796899,-0.576154,-0.999938
2.199,-0.200509,-0.796374,-0.576952,-0.999999
2.2,-0.201695,-0.795497,-0.577748,-0.999961
2.201,-0.202487,-0.794717,-0.578543,-0.999822
2.202,-0.203307,-0.79393,-0.579338,-0.999584
2.203,-0.203287,-0.793355,-0.580131,-0.999245
2.204,-0.202955,-0.79286,-0.580925,-0.998807
2.205,-0.20466,-0.791842,-0.581719,-0.998269
2.206,-0.203103,-0.791665,-0.582513,-0.997631
2.207,-0.204765,-0.790664,-0.583311,-0.996893
2.208,-0.205798,-0.789813,-0.584102,-0.996055
2.209,-0.206882,-0.78895,-0.584895,-0.995118
2.21,-0.207524,-0.788197,-0.585685,-0.994082
2.211,-0.206925,-0.787769,-0.586473,-0.992945
2.212,-0.20955,-0.786492,-0.587263,-0.99171
2.213,-0.209962,-0.785796,-0.58805,-0.990376
2.214,-0.211594,-0.784771,-0.588837,-0.988942
2.215,-0.20947,-0.784755,-0.589624,-0.98741
2.216,-0.20955,-0.784144,-0.590409,-0.985778
2.217,-0.210044,-0.783422,-0.591193,-0.984049
2.218,-0.207788,-0.783431,-0.591976,-0.982221
2.219,-0.210533,-0.78211,-0.592762,-0.980294
2.22,-0.20747,-0.782339,-0.593547,-0.97827
2.221,-0.209047,-0.781326,-0.59433,-0.976147
2.222,-0.21125,-0.78014,-0.595113,-0.973928
2.223,-0.21116,-0.779571,-0.595894,-0.97161
2.224,-0.211699,-0.77883,-0.596674,-0.969196
2.225,-0.212348,-0.778054,-0.597451,-0.966685
2.226,-0.212157,-0.777509,-0.598229,-0.964077
2.227,-0.212237,-0.776888,-0.599007,-0.961372
2.228,-0.209735,-0.776968,-0.599783,-0.958572
2.229,-0.211795,-0.775809,-0.60056,-0.955675
2.23,-0.213727,-0.774679,-0.601336,-0.952683
2.231,-0.213724,-0.77408,-0.602112,-0.949596
2.232,-0.214422,-0.773285,-0.602886,-0.946414
2.233,-0.215247,-0.772453,-0.603659,-0.943137
2.234,-0.215036,-0.771909,-0.604432,-0.939766
2.235,-0.213697,-0.771676,-0.605204,-0.936301
2.236,-0.212759,-0.771332,-0.605977,-0.932742
2.237,-0.2125,-0.770797,-0.606748,-0.92909
2.238,-0.215266,-0.769422,-0.607519,-0.925345
2.239,-0.212907,-0.769473,-0.60829,-0.921508
2.24,-0.215772,-0.768065,-0.609059,-0.917578
2.241,-0.21758,-0.766945,-0.609826,-0.913557
2.242,-0.217395,-0.766388,-0.610593,-0.909444
2.243,-0.21658,-0.766009,-0.61136,-0.90524
2.244,-0.214594,-0.765957,-0.612127,-0.900946
2.245,-0.21579,-0.76501,-0.612894,-0.896562
2.246,-0.214087,-0.764876,-0.613659,-0.892088
2.247,-0.213852,-0.764328,-0.614424,-0.887525
2.248,-0.213532,-0.763803,-0.615188,-0.882873
2.249,-0.213927,-0.76308,-0.615954,-0.878133
2.25,-0.215965,-0.76189,-0.616718,-0.873305
2.251,-0.213479,-0.761974,-0.61748,-0.868389
2.252,-0.216165,-0.760598,-0.618241,-0.863387
2.253,-0.217016,-0.759738,-0.619002,-0.858299
2.254,-0.21642,-0.759289,-0.619761,-0.853124
2.255,-0.218233,-0.758149,-0.62052,-0.847865
2.256,-0.215579,-0.758288,-0.621279,-0.84252
2.257,-0.213165,-0.758354,-0.622041,-0.837092
2.258,-0.212841,-0.757826,-0.622802,-0.831579
2.259,-0.211665,-0.757532,-0.62356,-0.825984
2.26,-0.212327,-0.75673,-0.624322,-0.820305
2.261,-0.211833,-0.75624,-0.625076,-0.814545
2.262,-0.212376,-0.755464,-0.625834,-0.808704
2.263,-0.210363,-0.755404,-0.626591,-0.802781
2.264,-0.213422,-0.753921,-0.627348,-0.796778
2.265,-0.213928,-0.753154,-0.628105,-0.790696
2.266,-0.214369,-0.7524,-0.628858,-0.784534
2.267,-0.212818,-0.752213,-0.629612,-0.778294
2.268,-0.21296,-0.751545,-0.630365,-0.771977
2.269,-0.213361,-0.750801,-0.631117,-0.765582
2.27,-0.214298,-0.749905,-0.631869,-0.75911
2.271,-0.215238,-0.749003,-0.632619,-0.752563
2.272,-0.214886,-0.748471,-0.633367,-0.74594
2.273,-0.218079,-0.746913,-0.634115,-0.739243
2.274,-0.219691,-0.745805,-0.634861,-0.732471
2.275,-0.214276,-0.746745,-0.635608,-0.725627
2.276,-0.216108,-0.74558,-0.636354,-0.71871
2.277,-0.215013,-0.745261,-0.6371,-0.711721
2.278,-0.214771,-0.744703,-0.637853,-0.704661
2.279,-0.216666,-0.743515,-0.638596,-0.69753
2.28,-0.215399,-0.743245,-0.63934,-0.69033
2.281,-0.217106,-0.742109,-0.640083,-0.683061
2.282,-0.217388,-0.741388,-0.640826,-0.675723
2.283,-0.215894,-0.741184,-0.641568,-0.668318
2.284,-0.213818,-0.741145,-0.64231,-0.660846
2.285,-0.214159,-0.740405,-0.643051,-0.653307
2.286,-0.215022,-0.73951,-0.643791,-0.645704
2.287,-0.212305,-0.739646,-0.644527,-0.638036
2.288,-0.214723,-0.738307,-0.64527,-0.630304
2.289,-0.215208,-0.73752,-0.646007,-0.622509
2.29,-0.212475,-0.737664,-0.646743,-0.614652
2.291,-0.21423,-0.736513,-0.647483,-0.606734
2.292,-0.21519,-0.735587,-0.64822,-0.598754
2.293,-0.214037,-0.735276,-0.648956,-0.590715
2.294,-0.213586,-0.734759,-0.649692,-0.582617
2.295,-0.213883,-0.734023,-0.650427,-0.574461
2.296,-0.216095,-0.732724,-0.651161,-0.566247
2.297,-0.217956,-0.731523,-0.651895,-0.557976
2.298,-0.217076,-0.731134,-0.652627,-0.54965
2.299,-0.217754,-0.730279,-0.653358,-0.541268
2.3,-0.215557,-0.730279,-0.65409,-0.532833
2.301,-0.214226,-0.730017,-0.65482,-0.524344
2.302,-0.214949,-0.729153,-0.655554,-0.515803
2.303,-0.213775,-0.728844,-0.656284,-0.50721
2.304,-0.213146,-0.728374,-0.657015,-0.498567
2.305,-0.213867,-0.727513,-0.657749,-0.489874
2.306,-0.215531,-0.726362,-0.658475,-0.481131
2.307,-0.217139,-0.725224,-0.659201,-0.472341
2.308,-0.217566,-0.724437,-0.659926,-0.463503
2.309,-0.21892,-0.72337,-0.660651,-0.454619
2.31,-0.219315,-0.72259,-0.661375,-0.44569
2.311,-0.218121,-0.722294,-0.662101,-0.436716
2.312,-0.216356,-0.722167,-0.662827,-0.427698
2.313,-0.216509,-0.72146,-0.66355,-0.418638
2.314,-0.219556,-0.719877,-0.664274,-0.409536
2.315,-0.21835,-0.71958,-0.664994,-0.400392
2.316,-0.216814,-0.719378,-0.665713,-0.391209
2.317,-0.21549,-0.719113,-0.666434,-0.381987
2.318,-0.214547,-0.718729,-0.667153,-0.372726
2.319,-0.211929,-0.718843,-0.667876,-0.363428
2.32,-0.213897,-0.717592,-0.668595,-0.354094
2.321,-0.212736,-0.717269,-0.669313,-0.344724
2.322,-0.214486,-0.716079,-0.670031,-0.33532
2.323,-0.215924,-0.714978,-0.670748,-0.325882
2.324,-0.213785,-0.71495,-0.671464,-0.316412
2.325,-0.211572,-0.71494,-0.672182,-0.30691
2.326,-0.211541,-0.714276,-0.672896,-0.297378
2.327,-0.208877,-0.714392,-0.673615,-0.287815
2.328,-0.212132,-0.712763,-0.674333,-0.278224
2.329,-0.211287,-0.712343,-0.675048,-0.268605
2.33,-0.214511,-0.710706,-0.675763,-0.25896
2.331,-0.215152,-0.709838,-0.676474,-0.249288
2.332,-0.21303,-0.709802,-0.677185,-0.239591
2.333,-0.214048,-0.708819,-0.677896,-0.229871
2.334,-0.214594,-0.707976,-0.678605,-0.220127
2.335,-0.21511,-0.707141,-0.679312,-0.210362
2.336,-0.211996,-0.707403,-0.680021,-0.200575
2.337,-0.210858,-0.707064,-0.680729,-0.190768
2.338,-0.214714,-0.705223,-0.681437,-0.180943
2.339,-0.216712,-0.70393,-0.682142,-0.171099
2.34,-0.217796,-0.702916,-0.682849,-0.161238
2.341,-0.221015,-0.701234,-0.683557,-0.151361
2.342,-0.218646,-0.701295,-0.68426,-0.141469
2.343,-0.220085,-0.700163,-0.684964,-0.131562
2.344,-0.218647,-0.699929,-0.685665,-0.121643
2.345,-0.22055,-0.698652,-0.68637,-0.111711
2.346,-0.223868,-0.696909,-0.687068,-0.101768
2.347,-0.227225,-0.695133,-0.687764,-0.0918154
2.348,-0.229988,-0.693537,-0.68846,-0.0818532
2.349,-0.231292,-0.692418,-0.689156,-0.0718829
2.35,-0.234606,-0.690614,-0.689849,-0.0619053
2.351,-0.234388,-0.689997,-0.690539,-0.0519215
2.352,-0.233157,-0.689728,-0.691234,-0.0419326
2.353,-0.233611,-0.688884,-0.691925,-0.0319395
2.354,-0.231645,-0.688856,-0.692614,-0.0219431
2.355,-0.231156,-0.688329,-0.693303,-0.0119446
2.356,-0.228477,-0.688531,-0.693993,-0.0019449
2.357,-0.23165,-0.686776,-0.694682,0.00805501
2.358,-0.232631,-0.68575,-0.695369,0.0180541
2.359,-0.234504,-0.684416,-0.696054,0.0280514
2.36,-0.23636,-0.683081,-0.696738,0.0380459
2.361,-0.237205,-0.682092,-0.697422,0.0480366
2.362,-0.237232,-0.681384,-0.698102,0.0580225
2.363,-0.237003,-0.680763,-0.698781,0.0680026
2.364,-0.236979,-0.680073,-0.699462,0.0779759
2.365,-0.236146,-0.679665,-0.700144,0.0879414
2.366,-0.235256,-0.679274,-0.700823,0.097898
2.367,-0.236042,-0.678303,-0.701505,0.107845
2.368,-0.238847,-0.676619,-0.702184,0.117781
2.369,-0.240271,-0.675413,-0.702861,0.127705
2.37,-0.244344,-0.673249,-0.703538,0.137617
2.371,-0.243777,-0.672751,-0.704211,0.147515
2.372,-0.244879,-0.671647,-0.704884,0.157398
2.373,-0.240351,-0.67258,-0.70556,0.167265
2.374,-0.241824,-0.671349,-0.706235,0.177116
2.375,-0.244395,-0.669711,-0.706907,0.186949
2.376,-0.243633,-0.669282,-0.707576,0.196763
2.377,-0.242503,-0.668984,-0.708245,0.206557
2.378,-0.24238,-0.668325,-0.708918,0.216331
2.379,-0.242845,-0.667447,-0.709586,0.226083
2.38,-0.240099,-0.667732,-0.710255,0.235813
2.381,-0.237815,-0.667842,-0.710926,0.245519
2.382,-0.237662,-0.667184,-0.711593,0.255201
2.383,-0.240098,-0.6656,-0.712261,0.264856
2.384,-0.240544,-0.664726,-0.712925,0.274486
2.385,-0.240814,-0.663914,-0.713589,0.284088
2.386,-0.240372,-0.663362,-0.714254,0.293662
2.387,-0.237664,-0.663622,-0.714917,0.303206
2.388,-0.236809,-0.663215,-0.715581,0.31272
2.389,-0.237314,-0.662323,-0.716249,0.322202
2.39,-0.23808,-0.661332,-0.716912,0.331653
2.391,-0.23941,-0.660134,-0.717572,0.34107
2.392,-0.239827,-0.659269,-0.718236,0.350453
2.393,-0.238766,-0.658936,-0.718896,0.359801
2.394,-0.239433,-0.657978,-0.719557,0.369114
2.395,-0.240869,-0.656737,-0.720218,0.378389
2.396,-0.238325,-0.656948,-0.720879,0.387626
2.397,-0.237713,-0.656452,-0.721539,0.396825
2.398,-0.239444,-0.6551,-0.722194,0.405984
2.399,-0.238509,-0.654719,-0.722849,0.415102
2.4,-0.240721,-0.653186,-0.723504,0.424179
2.401,-0.24041,-0.652576,-0.724156,0.433213
2.402,-0.240301,-0.651893,-0.724808,0.442205
2.403,-0.240648,-0.651044,-0.725464,0.451151
2.404,-0.238287,-0.651188,-0.726117,0.460053
2.405,-0.240858,-0.649517,-0.726771,0.468909
2.406,-0.240636,-0.648872,-0.727419,0.477718
2.407,-0.241328,-0.647887,-0.728067,0.486479
2.408,-0.241892,-0.646949,-0.728715,0.495191
2.409,-0.243312,-0.645689,-0.729363,0.503854
2.41,-0.245602,-0.644091,-0.730008,0.512467
2.411,-0.245224,-0.643506,-0.730653,0.521028
2.412,-0.246255,-0.64238,-0.731296,0.529537
2.413,-0.245507,-0.641939,-0.731942,0.537994
2.414,-0.246474,-0.640836,-0.732584,0.546396
2.415,-0.245353,-0.640533,-0.733225,0.554744
2.416,-0.245319,-0.639812,-0.733865,0.563036
2.417,-0.245952,-0.638836,-0.734506,0.571272
2.418,-0.249565,-0.636699,-0.735145,0.579451
2.419,-0.248325,-0.63645,-0.735783,0.587572
2.42,-0.247277,-0.636122,-0.736419,0.595634
2.421,-0.250074,-0.634291,-0.737055,0.603637
2.422,-0.248455,-0.63419,-0.73769,0.611579
2.423,-0.249196,-0.633162,-0.738324,0.61946
2.424,-0.249161,-0.632438,-0.738958,0.62728
2.425,-0.247778,-0.632242,-0.73959,0.635036
2.426,-0.246127,-0.632147,-0.740221,0.642729
2.427,-0.244691,-0.631964,-0.740853,0.650358
2.428,-0.242714,-0.631988,-0.741488,0.657921
2.429,-0.242512,-0.631326,-0.742122,0.665419
2.43,-0.242083,-0.63075,-0.742754,0.67285
2.431,-0.239482,-0.630999,-0.743385,0.680214
2.432,-0.238029,-0.630806,-0.744017,0.68751
2.433,-0.241766,-0.62864,-0.744649,0.694738
2.434,-0.24424,-0.626938,-0.745276,0.701895
2.435,-0.243575,-0.626452,-0.745903,0.708983
2.436,-0.245473,-0.624964,-0.746529,0.716
2.437,-0.244976,-0.624413,-0.747155,0.722945
2.438,-0.247737,-0.622577,-0.74778,0.729818
2.439,-0.247671,-0.621855,-0.748403,0.736617
2.44,-0.249518,-0.620366,-0.749023,0.743344
2.441,-0.249909,-0.61946,-0.749644,0.749995
2.442,-0.249094,-0.619042,-0.750267,0.756572
2.443,-0.250922,-0.617554,-0.750888,0.763073
2.444,-0.251166,-0.616705,-0.751506,0.769498
2.445,-0.249338,-0.616696,-0.752124,0.775846
2.446,-0.249737,-0.615782,-0.75274,0.782116
2.447,-0.25057,-0.614691,-0.753357,0.788309
2.448,-0.249874,-0.614223,-0.753974,0.794422
2.449,-0.248101,-0.614188,-0.754588,0.800456
2.45,-0.250197,-0.612581,-0.755201,0.806409
2.451,-0.249601,-0.612069,-0.755813,0.812283
2.452,-0.250649,-0.610885,-0.756426,0.818075
2.453,-0.249988,-0.610401,-0.757039,0.823785
2.454,-0.250039,-0.609627,-0.757653,0.829412
2.455,-0.250647,-0.608619,-0.758262,0.834957
2.456,-0.251079,-0.607686,-0.758874,0.840419
2.457,-0.250209,-0.607286,-0.759482,0.845796
2.458,-0.24985,-0.606676,-0.760091,0.851089
2.459,-0.250775,-0.605534,-0.760698,0.856296
2.46,-0.250185,-0.605019,-0.761305,0.861418
2.461,-0.254018,-0.602658,-0.761911,0.866454
2.462,-0.255463,-0.601286,-0.762513,0.871403
2.463,-0.256388,-0.600129,-0.763114,0.876265
2.464,-0.255127,-0.599905,-0.763716,0.881039
2.465,-0.255158,-0.59913,-0.764318,0.885726
2.466,-0.253868,-0.598913,-0.764916,0.890323
2.467,-0.25399,-0.598096,-0.765515,0.894832
2.468,-0.252044,-0.598153,-0.766113,0.899251
2.469,-0.25404,-0.596548,-0.766717,0.903581
2.47,-0.255441,-0.595182,-0.767313,0.90782
2.471,-0.254862,-0.594662,-0.767908,0.911968
2.472,-0.255775,-0.593501,-0.768502,0.916025
2.473,-0.259508,-0.59111,-0.769096,0.91999
2.474,-0.258254,-0.59089,-0.769687,0.923863
2.475,-0.262445,-0.588271,-0.770278,0.927644
2.476,-0.260659,-0.588296,-0.770868,0.931333
2.477,-0.262695,-0.586621,-0.771459,0.934928
2.478,-0.260641,-0.586766,-0.772046,0.938429
2.479,-0.260607,-0.586014,-0.772638,0.941837
2.48,-0.260989,-0.585071,-0.773224,0.945151
2.481,-0.263207,-0.583302,-0.77381,0.94837
2.482,-0.261875,-0.583133,-0.774398,0.951494
2.483,-0.261626,-0.58247,-0.774981,0.954523
2.484,-0.261424,-0.581788,-0.775565,0.957456
2.485,-0.263083,-0.580265,-0.776149,0.960294
2.486,-0.262242,-0.57987,-0.776729,0.963036
2.487,-0.261271,-0.579534,-0.777312,0.965682
2.488,-0.261714,-0.578558,-0.777892,0.968231
2.489,-0.26167,-0.5778,-0.778471,0.970683
2.49,-0.260477,-0.577562,-0.779051,0.973038
2.491,-0.255419,-0.579039,-0.77963,0.975296
2.492,-0.253178,-0.579245,-0.78021,0.977456
2.493,-0.252033,-0.578964,-0.78079,0.979518
2.494,-0.25419,-0.577239,-0.781368,0.981483
2.495,-0.254897,-0.576146,-0.781946,0.983349
2.496,-0.256479,-0.574661,-0.782521,0.985117
2.497,-0.255859,-0.574155,-0.783096,0.986787
2.498,-0.254385,-0.574028,-0.783672,0.988358
2.499,-0.252897,-0.573902,-0.784246,0.98983
2.5,-0.255555,-0.571938,-0.784819,0.991203
2.501,-0.254476,-0.571636,-0.785393,0.992477
2.502,-0.256352,-0.570011,-0.785964,0.993651
2.503,-0.255549,-0.569586,-0.786534,0.994727
2.504,-0.255464,-0.568839,-0.787106,0.995703
2.505,-0.258068,-0.566876,-0.787676,0.996579
2.506,-0.25828,-0.565992,-0.788243,0.997356
2.507,-0.258603,-0.565059,-0.788812,0.998032
2.508,-0.259669,-0.563781,-0.789376,0.99861
2.509,-0.260536,-0.562594,-0.789943,0.999087
2.51,-0.261232,-0.561482,-0.790507,0.999464
2.511,-0.260762,-0.560912,-0.79107,0.999741
2.512,-0.259911,-0.560518,-0.791634,0.999919
2.513,-0.260001,-0.559685,-0.792195,0.999996
2.514,-0.261641,-0.558128,-0.792754,0.999974
2.515,-0.262864,-0.556763,-0.793316,0.999851
2.516,-0.262566,-0.55611,-0.793873,0.999629
2.517,-0.262204,-0.555487,-0.794428,0.999306
2.518,-0.262046,-0.554771,-0.794988,0.998884
2.519,-0.26286,-0.553591,-0.795544,0.998361
2.52,-0.264071,-0.552221,-0.7961,0.997739
2.521,-0.26448,-0.551228,-0.796652,0.997017
2.522,-0.265751,-0.54982,-0.797202,0.996195
2.523,-0.267561,-0.548143,-0.797751,0.995274
2.524,-0.267884,-0.547187,-0.798299,0.994253
2.525,-0.268821,-0.54593,-0.798847,0.993133
2.526,-0.269139,-0.544974,-0.799392,0.991914
2.527,-0.268899,-0.544294,-0.799937,0.990595
2.528,-0.266199,-0.544821,-0.800483,0.989177
2.529,-0.266092,-0.544076,-0.801031,0.98766
2.53,-0.26592,-0.543358,-0.801574,0.986045
2.531,-0.266613,-0.542219,-0.80212,0.984331
2.532,-0.264671,-0.542369,-0.802664,0.982518
2.533,-0.265108,-0.541354,-0.803207,0.980607
2.534,-0.265874,-0.540175,-0.803749,0.978599
2.535,-0.265615,-0.5395,-0.804291,0.976492
2.536,-0.267302,-0.537863,-0.804831,0.974288
2.537,-0.266488,-0.537461,-0.805368,0.971986
2.538,-0.265178,-0.537303,-0.805905,0.969587
2.539,-0.266689,-0.535749,-0.806442,0.967091
2.54,-0.268731,-0.533921,-0.806978,0.964498
2.541,-0.267845,-0.53356,-0.807513,0.961809
2.542,-0.268507,-0.532418,-0.808045,0.959024
